ano,estado,municipio,diasemchuva,precipitacao,riscofogo,frp,fococalor,indrisco,indriscocat,IPS Amazônia,Media IPS,Ranking IPS,Necessidades Humanas Básicas,Fundamentos para o Bem-Estar,Oportunidades,Nutrição e cuidados médicos básicos,Água e saneamento,Moradia,Segurança pessoal,Acesso ao conhecimento básico,Acesso à informação e comunicação,Saúde e bem-estar,Qualidade do meio ambiente,Direitos individuais,Liberdade individual e de escolha,Tolerância e inclusão,Acesso à educação superior,Mortalidade infantil até 5 anos,Mortalidade materna,Mortalidade por desnutrição,Mortalidade por doenças infecciosas,Subnutrição,Abastecimento de água,Esgotamento sanitário,Índice de atendimento de agua,Coleta de lixo,Moradias com iluminação adequada,Moradias com parede adequada,Moradias com piso adequado,Assassinatos de jovens,Assassinatos de jovens Taxa,Homicídios,Homicídios Taxa,Mortes por acidente no trânsito,Abandono escolar ensino fundamental,Distorção idade-série ensino fundamental,Distorção idade-série ensino médio,Qualidade da educação Ideb ensino fundamental,Reprovação escolar ensino fundamental,Densidade internet banda-larga,Densidade telefonia fixa,Densidade telefonia movel,Densidade TV por assinatura,Mortalidade por diabetes mellitus,Mortalidade por câncer,Mortalidade por doenças circulatórias,Mortalidade por doenças respiratórias,Mortalidade por suicídios,Áreas Protegidas,Desmatamento acumulado,Desmatamento recente,Emissões CO2,Focos de calor por habitantes,Diversidade Partidária,Transporte Público,"Acesso à cultura, esporte e lazer",Gravidez na infância e adolescência,Trabalho Infantil,Vulnerabilidade familiar,Violência contra indígenas,Violência contra indígenas Taxa,Violência contra mulheres,Violência infantil,Violência infantil Taxa,Empregos ensino superior,Mulheres com empregos ensino superior
2021,PARA,OEIRAS DO PARA,3.2,1.4,0.31,9.12,5070,1634.2,Q3,46.07,54.59,767,51.54,46.4,40.28,85.8,20.33,38.7,61.34,19.64,5.92,88.52,71.51,21.43,47.55,87.7,4.43,37.15,9.23,3.08,445.77,7.22,42.58,11.91,15.16,44.36,41.9,36.38,34.79,21.67,5.0,11.28,4.0,4.1,6.4,46.3,71.6,3.35,24.9,1.44,0.29,29.68,8.61,18.45,33.83,79.97,30.76,6.15,21.69,20.82,0.88,41.21,5.18,63.64,0.43,3.0,30.01,135.81,35.66,0.0,1.0,30.3,31.03,2.0,5.0,5.0
2021,PARA,ORIXIMINA,3.4,1.23,0.41,8.62,10258,4266.08,Q4,57.03,54.59,185,66.39,64.15,40.56,91.06,45.57,74.25,54.69,63.48,8.97,88.79,95.36,18.79,61.32,72.68,9.44,23.23,1.37,8.21,107.02,5.93,52.42,5.5,99.73,58.34,64.75,87.49,79.66,42.92,6.0,15.5,4.0,11.4,1.7,26.8,40.4,4.9,7.4,4.5,2.19,44.0,5.35,5.47,47.88,76.61,35.57,4.1,91.72,1.5,3.69,30.32,6.17,53.33,0.88,4.0,27.23,1.77,27.87,0.0,1.0,86.57,81.33,3.0,14.35,8.48
2021,PARA,OUREM,2.5,1.15,0.27,8.76,693,190.63,Q1,53.01,54.59,501,65.66,49.82,43.57,96.75,32.96,84.34,48.59,50.05,12.58,84.65,51.98,24.33,55.86,89.66,4.43,6.45,0.0,5.6,0.0,3.14,68.05,81.25,9.86,86.72,83.74,76.69,90.12,62.41,6.0,35.5,5.0,13.08,1.7,30.9,53.3,4.15,13.9,13.99,1.29,46.26,10.71,22.42,33.63,78.47,67.26,5.64,0.0,88.63,0.21,12.88,1.28,66.67,1.61,3.0,25.16,18.23,53.23,0.0,1.0,11.62,20.97,2.0,5.0,5.0
2021,PARA,OURILANDIA DO NORTE,15.8,1.09,0.86,5.56,17166,14920.26,Q4,56.18,54.59,229,66.06,61.09,41.39,90.3,50.36,86.42,37.14,53.11,10.71,90.16,90.38,17.3,62.05,77.41,8.79,18.39,3.05,12.18,175.24,6.84,75.85,81.44,91.37,79.97,87.69,84.1,91.52,84.38,6.0,68.02,6.0,40.61,4.3,29.8,42.7,4.35,9.4,2.62,2.27,55.1,10.1,9.14,30.46,70.05,30.46,6.09,84.61,12.57,2.39,46.06,19.89,46.15,1.41,5.0,25.46,0.31,50.64,1.33,2.0,51.97,25.07,2.0,14.13,7.43
2021,PARA,PACAJA,3.8,1.71,0.44,7.72,59812,26694.82,Q4,44.34,54.59,771,50.98,45.03,37.02,90.13,10.27,62.6,40.91,38.58,5.71,87.61,48.2,26.81,60.98,54.69,5.6,20.62,2.1,14.67,128.87,6.17,1.07,8.9,46.9,34.68,73.88,64.2,69.83,85.63,6.0,69.87,6.0,22.36,5.4,38.2,51.0,3.8,15.8,2.36,0.83,27.23,6.33,12.58,56.6,75.46,33.54,4.19,0.02,54.93,10.61,315.38,25.22,76.92,1.07,3.0,26.29,1.48,17.4,41.67,5.0,39.04,26.43,2.0,8.01,5.32
2021,PARA,PALESTINA DO PARA,5.9,1.11,0.71,5.12,533,381.73,Q2,53.42,54.59,470,65.49,51.55,43.23,90.25,36.42,85.8,49.48,53.36,10.6,89.29,52.95,16.8,52.42,95.32,8.39,9.52,0.0,13.18,1030.93,5.69,78.85,36.26,67.53,61.49,87.55,93.72,92.51,66.42,6.0,26.35,5.0,8.78,1.9,33.5,51.8,4.4,9.9,0.37,0.68,40.72,28.45,13.18,39.53,79.06,13.18,13.18,0.0,82.94,0.37,19.42,1.85,44.44,1.45,2.0,31.43,14.49,28.57,0.0,1.0,44.74,0.0,1.0,11.46,8.3
2021,PARA,PARAGOMINAS,4.4,0.98,0.51,5.33,29377,15234.77,Q4,56.67,54.59,202,64.12,56.98,48.9,91.44,36.35,88.57,40.12,63.3,18.61,84.99,61.02,33.16,70.38,75.5,16.56,14.04,1.18,17.68,96.85,5.68,80.66,13.27,82.33,89.58,93.66,78.79,92.72,80.39,6.0,60.39,6.0,26.22,1.8,24.1,42.8,5.1,9.3,15.71,8.34,73.09,4.66,17.68,66.29,106.94,33.59,5.3,5.08,45.66,0.72,66.72,4.24,84.62,3.46,6.0,21.4,27.96,17.29,0.92,2.0,70.21,26.72,2.0,24.32,15.38
2021,PARA,PARAUAPEBAS,9.1,0.82,0.72,5.49,2317,1697.57,Q3,62.03,54.59,32,71.3,69.51,45.27,92.25,60.82,89.75,42.39,73.84,26.38,87.56,90.26,34.23,77.59,49.38,19.88,14.2,1.92,16.32,21.85,4.59,72.02,21.91,87.58,89.49,81.67,90.44,95.48,119.36,6.0,49.61,6.0,15.2,1.5,12.2,35.3,5.05,3.7,28.71,9.01,96.51,8.01,13.92,43.69,88.35,36.01,5.28,80.77,18.5,0.85,7.53,0.57,53.33,10.48,7.0,16.08,4.83,21.43,0.91,2.0,232.62,131.96,3.0,31.36,17.18
2021,PARA,PAU D'ARCO,11.1,1.15,0.71,7.9,3317,2383.27,Q3,46.79,54.59,763,53.45,44.37,42.55,77.61,14.69,80.99,40.51,38.53,11.85,67.7,59.4,25.24,46.02,81.54,17.4,25.0,0.0,72.47,787.4,6.63,65.8,3.85,60.35,61.29,84.07,86.45,86.0,65.91,6.0,97.27,6.0,24.32,6.4,32.9,63.8,4.0,12.9,0.95,0.97,56.05,22.17,18.24,145.91,200.62,91.19,18.12,11.76,56.25,0.51,88.39,24.4,55.56,4.44,0.0,35.0,1.54,25.83,0.83,2.0,12.54,24.31,2.0,25.72,16.05
2021,PARA,PEIXE-BOI,3.6,1.29,0.3,9.33,468,145.28,Q1,51.46,54.59,622,64.57,44.06,45.76,85.92,50.78,74.58,47.03,44.75,8.3,69.88,53.29,21.04,55.04,100.0,6.97,10.53,12.38,24.76,1052.63,4.54,83.51,56.71,20.55,73.14,76.22,67.62,80.38,64.47,6.0,24.76,5.0,20.63,2.0,32.8,53.7,3.95,18.0,12.12,2.47,16.73,8.65,49.52,99.05,185.71,86.67,12.38,0.0,81.06,0.14,25.53,1.86,44.44,4.08,3.0,32.63,2.87,26.32,0.0,1.0,0.0,0.0,1.0,9.66,6.81
2021,PARA,PICARRA,4.3,0.82,0.72,4.97,1312,960.32,Q3,48.03,54.59,739,54.88,47.66,41.55,86.23,5.42,80.84,47.05,51.53,6.72,81.66,50.71,19.22,51.68,88.06,7.24,24.24,7.7,15.41,606.06,6.77,9.07,6.17,17.76,48.55,76.87,96.0,90.46,47.08,6.0,23.11,5.0,20.54,4.0,29.1,46.9,3.9,7.9,0.33,1.31,27.0,14.74,53.92,46.22,115.55,30.81,11.55,0.0,87.93,0.26,78.65,2.0,55.56,0.69,0.0,22.42,1.34,51.52,0.0,1.0,26.88,38.06,2.0,9.63,7.32
2021,PARA,PLACAS,4.0,1.31,0.39,10.22,25885,10242.25,Q4,49.16,54.59,725,57.82,54.76,34.89,94.05,4.94,78.74,53.54,62.44,2.74,92.16,61.69,13.48,49.95,71.39,4.76,14.18,0.0,6.53,0.0,5.29,4.92,13.54,5.45,38.13,89.93,91.06,84.4,34.01,5.0,30.13,5.0,13.99,1.5,27.6,35.2,4.25,6.2,0.68,0.21,18.17,0.35,9.68,38.73,58.1,9.68,4.84,20.54,34.31,11.42,145.99,26.88,38.46,0.6,1.0,28.37,71.21,19.5,7.94,3.0,32.84,10.87,2.0,6.0,5.0
2021,PARA,PONTA DE PEDRAS,2.9,2.04,0.43,5.41,2109,937.29,Q3,57.36,54.59,166,68.46,54.92,48.71,91.42,35.62,74.61,72.19,54.78,6.6,88.13,70.18,27.04,61.85,100.0,5.94,16.48,3.27,6.43,549.45,4.66,54.3,32.62,29.47,44.5,60.33,95.86,85.37,19.14,4.0,7.51,3.0,4.29,3.5,28.0,38.7,4.15,9.9,3.27,1.04,35.9,2.72,12.87,28.96,77.22,45.04,6.43,0.0,2.17,0.0,6.02,2.69,81.82,0.22,4.0,23.08,16.36,39.56,0.0,1.0,0.0,0.0,1.0,8.2,5.82
2021,PARA,PORTEL,3.4,1.6,0.38,6.32,83141,32638.41,Q4,46.25,54.59,765,51.8,45.02,41.92,92.6,16.78,46.85,50.96,24.61,6.26,89.77,59.44,22.06,43.47,90.76,11.41,19.12,1.61,9.67,63.73,4.07,15.29,29.45,2.3,39.78,41.37,55.77,47.53,72.74,6.0,27.94,5.0,1.61,7.9,49.3,58.3,3.45,18.6,2.55,0.36,29.86,8.38,8.06,22.56,43.52,48.35,8.06,7.46,10.33,20.59,173.81,23.96,66.67,0.21,4.0,29.83,285.67,17.78,0.0,1.0,1.1,1.37,2.0,16.92,10.49
2021,PARA,PORTO DE MOZ,3.8,1.82,0.26,9.75,11098,2942.48,Q4,51.57,54.59,617,60.28,52.56,41.88,89.06,27.72,62.66,61.68,25.53,7.83,89.88,86.99,20.4,50.46,89.09,7.58,29.95,2.43,12.16,185.99,4.99,55.04,32.74,50.23,48.43,57.94,71.28,67.47,32.27,5.0,12.97,4.0,2.43,9.6,48.2,62.0,3.5,12.9,3.3,0.5,37.32,10.17,19.45,36.47,51.05,26.74,4.86,73.78,7.18,8.75,44.22,5.77,61.54,0.22,1.0,31.64,33.35,15.23,0.0,1.0,17.05,17.04,2.0,11.57,6.78
2021,PARA,PRAINHA,3.5,1.49,0.34,9.69,15973,5597.83,Q4,53.03,54.59,500,65.23,50.22,43.65,93.54,25.58,75.92,65.87,40.46,5.22,87.46,67.75,21.23,53.41,89.63,10.35,14.57,3.35,3.35,133.6,4.9,49.07,26.76,25.95,25.81,68.66,98.25,92.74,26.73,5.0,6.7,3.0,10.04,5.5,32.7,57.7,3.75,12.9,2.04,0.57,31.86,1.07,10.04,50.22,80.36,36.83,6.7,19.47,13.92,7.54,147.53,8.85,63.64,0.3,2.0,30.86,0.22,30.73,0.0,1.0,11.85,7.09,2.0,14.7,9.91
2021,PARA,PRIMAVERA,5.7,1.12,0.39,13.54,350,141.6,Q1,54.27,54.59,393,67.87,46.84,48.09,90.19,58.75,74.44,48.11,43.72,13.02,76.1,54.53,26.7,55.44,99.33,10.88,5.24,18.48,9.24,509.07,4.19,73.65,0.32,65.46,67.41,75.68,73.89,78.32,57.51,6.0,21.56,5.0,15.4,1.9,33.5,67.5,4.05,15.0,6.37,3.94,58.33,10.45,36.95,92.38,138.57,64.67,9.35,0.0,69.64,0.32,78.01,1.93,55.56,5.34,2.0,27.75,6.13,29.84,0.0,1.0,6.37,0.0,1.0,16.81,9.61
2021,PARA,QUATIPURU,4.7,1.09,0.37,11.38,179,68.59,Q1,50.33,54.59,685,65.27,49.18,36.55,88.92,39.99,77.13,55.02,43.6,6.25,81.69,65.18,17.88,43.0,79.07,6.25,12.35,7.35,32.86,0.0,4.19,38.52,12.72,39.07,76.12,82.1,75.93,75.0,44.64,6.0,14.7,4.0,9.8,3.1,37.7,61.0,4.1,13.0,2.04,0.91,31.9,6.23,36.74,66.14,117.58,51.44,0.0,0.55,27.05,0.35,2.89,0.88,44.44,2.12,4.0,37.04,176.42,31.48,0.0,1.0,25.5,67.01,3.0,8.3,6.32
2021,PARA,REDENCAO,20.1,1.05,0.79,6.96,2271,1828.11,Q3,53.25,54.59,480,57.81,56.67,45.28,88.8,19.83,93.8,28.8,65.12,28.36,76.99,56.21,29.06,67.96,69.59,14.49,22.03,2.37,27.13,57.97,4.39,42.5,1.44,45.44,92.16,94.06,90.68,97.37,125.63,6.0,80.59,6.0,80.99,2.0,17.7,41.2,4.5,5.8,38.37,7.21,99.74,4.96,44.82,61.33,141.53,81.38,2.36,0.37,69.42,0.07,10.37,0.9,66.67,4.56,5.0,23.25,1.74,18.72,1.48,2.0,39.45,52.8,3.0,21.32,13.42
2021,PARA,RIO MARIA,12.8,0.7,0.82,8.45,5151,4252.31,Q4,54.4,54.59,378,59.58,55.48,48.13,91.82,18.9,86.62,40.99,63.48,28.43,79.0,51.01,28.7,52.18,98.01,13.64,14.23,10.99,5.5,0.0,5.33,46.35,6.1,45.13,75.11,87.1,87.78,92.36,104.13,6.0,51.3,6.0,21.99,3.3,20.8,37.2,4.55,5.3,32.76,2.82,81.6,40.16,43.97,54.97,115.43,71.46,5.5,0.0,82.96,0.74,87.04,10.38,63.64,4.94,2.0,28.83,4.84,48.4,0.0,1.0,18.98,0.0,1.0,18.96,13.3
2021,PARA,RONDON DO PARA,5.6,1.53,0.5,5.66,18370,9361.1,Q4,54.5,54.59,367,65.2,51.04,47.25,92.8,37.01,82.61,48.4,55.99,10.72,83.27,54.2,17.76,61.53,99.86,9.85,9.45,1.91,9.55,189.04,6.57,82.7,2.56,72.72,79.48,91.27,65.86,92.77,70.14,6.0,35.65,5.0,14.01,3.0,30.0,41.9,4.65,10.8,7.96,2.73,44.27,8.09,34.38,45.84,152.8,34.38,3.82,0.05,68.49,1.68,70.27,8.12,46.67,1.59,3.0,24.76,1.66,21.36,0.0,1.0,1.36,0.0,1.0,12.91,10.07
2021,PARA,RUROPOLIS,4.4,1.32,0.37,10.57,16350,6209.4,Q4,50.52,54.59,675,62.78,53.78,35.01,91.14,18.28,76.2,65.49,51.23,7.28,90.64,66.0,13.92,56.19,63.85,6.07,22.11,5.09,3.96,245.7,5.09,37.74,8.74,39.6,59.31,83.27,69.59,87.12,20.64,5.0,6.6,3.0,11.88,5.0,33.8,51.1,4.6,7.1,2.84,0.61,21.75,19.49,19.8,19.8,53.45,25.74,7.92,26.31,32.23,11.37,63.56,17.53,38.46,0.87,2.0,25.8,45.5,17.2,11.49,4.0,28.18,16.49,2.0,8.33,5.98
2021,PARA,SALINOPOLIS,7.2,0.92,0.45,14.61,158,72.48,Q1,54.41,54.59,377,69.06,55.12,39.06,91.24,58.82,83.34,42.82,57.75,21.74,74.55,66.43,24.23,59.5,65.06,7.47,11.76,2.46,17.21,482.16,3.98,78.75,3.36,89.23,84.1,71.08,88.45,87.73,87.68,6.0,44.25,6.0,13.11,2.3,24.6,49.7,4.25,7.0,23.51,2.63,83.79,15.64,81.13,95.88,100.8,51.63,4.92,0.99,16.57,3.8,2.01,0.15,53.85,4.15,5.0,24.71,98.87,29.41,10.75,4.0,16.65,9.95,2.0,10.47,7.23
2021,PARA,SALVATERRA,5.2,0.88,0.49,8.57,1065,531.65,Q2,54.55,54.59,363,64.76,53.82,45.06,87.86,45.53,67.54,58.13,51.28,12.29,83.92,67.78,19.81,58.82,90.28,11.32,20.77,8.42,21.05,264.55,4.85,88.47,67.38,30.48,39.74,45.49,87.84,83.66,25.08,5.0,16.84,4.0,19.65,3.6,29.7,47.0,4.3,11.7,3.14,1.77,44.5,27.94,46.31,50.52,113.67,25.26,4.21,0.01,13.47,0.37,3.22,2.16,45.45,3.12,4.0,28.19,8.49,37.98,0.0,1.0,5.66,10.79,2.0,16.25,10.74
2021,PARA,SANTA BARBARA DO PARA,2.1,3.24,0.04,5.17,64,3.34,Q1,56.39,54.59,213,64.84,52.87,51.46,90.68,44.77,81.97,41.94,60.97,17.17,75.05,58.3,34.29,63.46,100.0,8.08,15.15,4.74,18.98,0.0,5.42,78.54,9.57,64.52,72.1,74.31,86.24,90.2,98.11,6.0,53.77,6.0,17.39,1.6,23.0,47.1,4.5,7.7,13.44,3.7,72.86,11.97,33.21,109.11,132.83,75.9,4.79,0.0,59.0,0.6,3.14,0.05,72.73,6.57,5.0,23.94,1.66,47.88,0.0,1.0,0.0,0.0,1.0,11.24,7.88
2021,PARA,SANTA CRUZ DO ARARI,5.4,1.26,0.5,6.47,994,510.94,Q2,58.15,54.59,130,81.07,50.8,42.59,89.69,52.38,89.99,92.2,34.3,10.18,88.09,70.6,18.41,47.48,99.28,5.19,18.18,9.87,15.1,0.0,5.31,82.75,22.79,57.95,68.83,90.18,97.89,95.96,0.0,1.0,3.29,2.0,9.87,4.5,39.3,65.9,3.3,14.3,7.89,0.34,37.07,16.64,24.68,29.62,59.24,49.37,0.0,0.0,0.0,0.0,9.38,1.84,55.56,0.19,1.0,30.91,4.61,53.64,0.0,1.0,6.85,0.0,1.0,7.31,5.0
2021,PARA,SANTA IZABEL DO PARA,1.7,3.91,0.04,6.37,220,10.6,Q1,54.26,54.59,394,63.47,51.41,47.92,90.33,37.04,85.05,41.45,52.71,18.29,79.32,55.3,28.65,63.73,89.18,10.11,17.07,1.89,18.36,100.9,6.17,78.95,1.15,86.16,87.18,72.41,86.36,92.25,128.68,6.0,85.22,6.0,19.77,2.6,27.4,50.1,4.05,10.3,15.8,5.27,69.32,13.3,60.73,62.15,96.04,49.43,7.06,1.34,75.73,0.15,5.04,0.17,66.67,4.3,4.0,19.68,5.31,48.8,0.0,1.0,16.13,20.63,2.0,14.32,9.69
2021,PARA,SANTA LUZIA DO PARA,2.7,1.74,0.25,10.81,1200,316.1,Q2,51.05,54.59,650,59.73,50.91,42.51,90.7,20.28,79.42,48.51,49.23,10.45,84.5,59.44,16.53,54.6,89.11,9.79,16.64,5.04,5.04,273.43,7.62,7.31,59.09,8.01,59.46,82.86,80.19,88.46,70.97,6.0,31.91,5.0,13.44,2.0,33.8,45.1,3.9,14.1,12.8,3.48,38.2,0.99,40.31,45.34,131.0,30.23,0.0,28.0,92.18,0.08,13.43,2.27,36.36,2.92,2.0,27.78,0.7,38.24,0.0,1.0,16.86,12.39,2.0,13.15,9.82
2021,PARA,SANTA MARIA DAS BARREIRAS,45.9,0.97,0.82,9.69,21226,17695.96,Q4,49.99,54.59,697,56.89,48.62,44.45,89.49,20.94,76.08,41.04,43.03,5.06,93.06,53.35,19.44,50.86,100.0,7.5,27.91,0.0,4.66,552.49,6.12,45.99,38.52,8.09,41.67,70.15,91.29,88.47,44.09,6.0,41.96,6.0,21.76,4.1,31.0,54.2,3.35,11.9,2.62,1.16,10.87,13.86,13.99,13.99,74.6,9.32,4.66,0.16,58.13,1.3,151.87,38.22,45.45,2.88,2.0,24.19,154.12,16.28,0.0,1.0,0.0,0.0,1.0,11.05,6.95
2021,PARA,SANTA MARIA DO PARA,2.3,2.05,0.21,11.6,420,93.2,Q1,52.42,54.59,546,62.53,47.29,47.45,88.77,40.21,80.57,40.55,39.33,15.9,82.29,51.64,30.21,53.85,100.0,5.71,15.38,4.03,32.18,0.0,4.99,81.43,61.12,40.48,67.48,83.19,79.28,87.82,101.48,6.0,50.95,6.0,24.13,5.0,35.5,53.7,3.75,15.7,15.17,5.71,66.11,1.68,28.16,60.34,96.54,60.34,4.02,0.0,91.12,0.06,8.21,0.6,72.73,4.04,2.0,24.62,78.79,25.71,0.0,1.0,0.0,0.0,1.0,8.04,5.51
2021,PARA,SANTANA DO ARAGUAIA,34.0,1.46,0.75,7.68,18815,14270.95,Q4,47.63,54.59,745,61.43,47.22,34.22,93.67,14.18,85.52,52.36,36.42,6.25,90.07,56.15,16.99,45.52,69.08,5.3,8.31,1.37,4.12,349.65,6.26,17.02,2.37,12.86,82.84,69.8,93.52,92.13,23.49,5.0,27.47,5.0,19.68,6.7,34.5,48.1,3.15,14.0,1.84,1.56,26.96,8.77,17.85,37.08,41.2,21.97,9.61,0.0,63.14,1.19,41.89,6.02,46.67,1.12,3.0,26.91,247.43,17.28,5.95,3.0,54.89,17.49,2.0,7.66,5.0
2021,PARA,SANTAREM,4.1,0.78,0.31,7.81,11594,3738.34,Q4,59.59,54.59,78,68.15,64.14,46.48,90.77,51.03,85.08,45.71,71.75,30.11,79.94,74.74,26.23,83.06,64.97,11.64,21.17,0.66,14.12,180.21,5.11,56.04,70.71,51.09,77.21,81.29,89.09,89.31,45.56,6.0,28.23,5.0,27.03,0.5,18.6,35.5,5.05,5.7,10.93,9.44,162.6,8.53,29.88,87.66,102.76,55.81,5.91,28.66,17.44,1.53,17.91,0.95,61.9,3.77,10.0,18.88,1.45,22.44,1.63,2.0,83.58,59.56,3.0,17.66,10.46
2021,PARA,SANTAREM NOVO,6.3,1.29,0.37,12.13,314,118.44,Q1,55.52,54.59,274,66.54,50.75,49.28,83.22,64.13,73.68,45.13,62.46,10.87,69.36,60.29,24.3,61.23,96.68,14.93,21.05,14.91,44.72,0.0,4.98,81.57,10.51,70.78,83.82,75.55,63.43,75.04,70.98,6.0,24.84,5.0,29.81,1.4,27.3,55.2,5.1,5.3,4.26,1.45,57.55,8.34,89.43,119.24,104.34,59.62,15.01,12.7,65.94,0.33,16.52,2.07,55.56,3.85,2.0,21.05,1.52,25.26,0.0,1.0,0.0,0.0,1.0,21.91,13.86
2021,PARA,SANTO ANTONIO DO TAUA,2.0,3.09,0.08,8.15,254,22.24,Q1,55.45,54.59,282,66.47,51.34,48.55,92.13,47.59,83.26,42.91,53.36,13.31,80.87,57.81,30.72,62.07,90.64,10.76,17.58,3.2,9.53,221.33,3.93,64.7,75.33,55.26,68.92,73.89,91.33,92.17,93.76,6.0,48.71,6.0,12.71,3.1,28.8,46.5,4.1,9.2,8.17,3.04,51.48,16.62,31.76,76.23,95.29,60.35,3.22,0.0,61.51,0.12,8.95,0.03,72.73,4.35,4.0,22.85,31.95,32.23,0.0,1.0,2.17,4.01,2.0,15.63,10.1
2021,PARA,SAO CAETANO DE ODIVELAS,0.9,1.81,0.19,7.77,364,72.14,Q1,54.49,54.59,370,65.02,51.76,46.68,93.03,43.74,80.07,43.24,37.94,9.74,87.3,72.05,20.17,59.71,100.0,6.85,8.93,0.0,22.16,0.0,4.06,82.43,5.8,21.22,62.61,76.16,90.99,84.22,102.51,6.0,48.01,6.0,11.08,5.6,34.5,57.9,3.5,13.4,1.85,1.67,42.72,16.79,22.16,60.94,72.02,22.16,5.54,41.33,50.46,0.56,8.82,1.16,54.55,1.49,3.0,23.21,4.72,41.52,0.0,1.0,0.0,0.0,1.0,12.35,5.0
2021,PARA,SAO DOMINGOS DO ARAGUAIA,4.2,0.52,0.72,2.94,1431,1050.61,Q3,50.57,54.59,670,64.65,47.13,39.94,91.98,36.69,89.78,40.14,44.82,8.04,84.55,51.1,15.45,59.33,77.23,7.75,14.2,0.0,19.56,0.0,5.03,76.31,66.32,68.77,76.06,94.89,93.19,91.34,89.14,6.0,45.65,6.0,26.09,3.6,31.8,52.1,3.65,13.1,1.66,1.17,52.39,0.91,19.56,70.43,148.69,19.56,3.91,0.93,92.87,0.3,24.96,0.85,36.36,2.25,2.0,24.72,9.29,16.19,0.0,1.0,43.1,61.11,3.0,11.43,7.16
2021,PARA,SAO DOMINGOS DO CAPIM,1.9,2.83,0.12,10.49,3354,447.04,Q2,46.09,54.59,766,55.41,45.14,37.72,93.01,27.95,50.49,50.21,33.45,7.69,86.23,53.2,20.25,53.1,67.18,10.34,10.75,4.7,8.35,215.05,4.63,41.36,25.78,22.08,40.79,55.52,47.61,55.19,67.21,6.0,27.09,5.0,5.21,4.1,42.5,64.3,3.55,17.2,1.04,0.42,37.23,13.54,25.01,25.01,115.66,43.77,4.18,0.0,80.59,0.26,20.26,7.25,55.56,1.34,2.0,30.97,4.33,30.54,0.0,1.0,139.2,101.08,3.0,15.1,9.66
2021,PARA,SAO FELIX DO XINGU,17.6,1.22,0.73,8.54,114830,84439.7,Q4,52.94,54.59,513,58.38,52.47,47.96,89.98,18.97,71.89,52.67,36.64,5.33,93.88,74.03,22.55,64.3,99.94,5.04,27.91,1.56,7.78,93.02,6.44,13.24,3.66,1.83,56.24,59.54,82.44,81.72,30.92,5.0,25.17,5.0,18.16,8.6,34.9,45.0,3.45,12.3,6.08,0.78,19.56,3.7,7.78,12.45,60.71,20.24,0.78,59.42,23.62,7.19,231.7,45.35,66.67,0.51,5.0,27.81,6.39,19.07,0.0,1.0,0.58,0.0,1.0,6.87,5.0
2021,PARA,SAO FRANCISCO DO PARA,2.2,1.86,0.2,9.66,365,77.45,Q1,53.44,54.59,467,68.47,45.45,46.4,91.12,56.66,75.1,50.98,44.73,9.68,75.25,52.14,25.07,65.83,87.3,7.38,17.02,6.3,12.59,0.0,5.28,62.64,63.06,33.87,56.41,72.11,77.82,86.57,40.59,6.0,12.59,4.0,29.38,2.9,28.3,58.3,3.7,14.7,5.91,1.16,51.9,3.56,31.48,62.96,195.19,75.56,12.59,0.0,88.02,0.07,13.75,1.19,55.56,4.33,3.0,18.72,1.78,22.13,0.0,1.0,34.09,26.67,2.0,10.52,7.05
2021,PARA,SAO GERALDO DO ARAGUAIA,7.0,0.93,0.73,4.75,1166,865.46,Q3,52.23,54.59,566,65.96,52.29,38.44,92.54,36.6,87.58,47.13,57.34,9.96,83.7,58.17,19.98,51.53,70.41,11.86,11.47,6.0,4.02,229.36,6.12,57.74,30.65,54.55,70.02,87.94,94.24,92.27,73.22,6.0,32.2,5.0,20.12,2.7,29.4,40.7,4.5,9.3,2.37,1.76,43.1,16.67,56.34,36.22,156.96,12.07,4.02,15.73,78.66,0.15,37.29,1.78,54.55,1.38,2.0,25.23,82.29,37.84,0.0,1.0,108.35,70.17,3.0,16.3,11.67
2021,PARA,SAO JOAO DA PONTA,2.4,1.43,0.2,10.19,198,42.48,Q1,54.88,54.59,330,68.96,51.78,43.89,90.23,61.13,75.44,49.05,54.45,19.86,69.75,63.07,21.21,51.14,87.18,16.05,24.69,0.0,16.29,0.0,5.58,84.29,67.21,89.73,75.97,61.6,78.4,83.11,84.12,6.0,38.01,5.0,10.86,1.7,25.6,48.7,4.5,14.6,3.67,1.24,58.61,61.93,65.16,130.31,162.89,48.87,16.5,17.11,57.29,1.54,16.29,0.8,55.56,1.93,0.0,20.0,112.66,18.82,0.0,1.0,0.0,19.32,2.0,21.5,16.13
2021,PARA,SAO JOAO DE PIRABAS,7.2,0.89,0.42,11.55,777,330.97,Q2,51.85,54.59,596,62.49,49.36,43.69,88.95,39.23,73.18,48.6,49.13,9.21,75.62,63.48,23.93,61.43,76.66,12.75,22.8,4.34,17.36,325.73,4.48,79.44,15.31,93.27,69.46,74.66,72.84,74.66,41.98,6.0,28.93,5.0,13.02,2.7,30.9,63.5,4.05,8.4,4.88,1.08,50.45,3.89,52.07,69.43,164.89,69.43,4.34,0.09,31.73,1.59,11.73,0.95,63.64,1.98,3.0,23.13,6.54,28.66,0.0,1.0,48.6,43.61,3.0,19.44,11.41
